formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
5	C20H27NO3Si2	[M + H]+	C20H28NO3Si2+	Alkaloids	0.371	Linear polyketides	0.289	Simple indole alkaloids	0.216	Benzenoids	0.883							Benzenoids	0.883	Organic compounds; Organoheterocyclic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Acetals; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	386.161	30	0.500	839409096198501668	839408478348148633	839408478348148632	54	
2	C25H22N2O5S	[M + H3N + H]+	C25H26N3O5S+	Amino acids and Peptides	0.410	Flavonoids	0.075	Chalcones	0.027	Benzenoids	0.999	Benzene and substituted derivatives	0.985	Benzenesulfonyl compounds	0.595			Benzenesulfonyl compounds	0.595	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Azacyclic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	480.157	30	0.500	839409362650053952	839408478394285981	839408478394285980	55	
2	C55H74N4O5	[M + H]+	C55H75N4O5+	Alkaloids	0.981	Tryptophan alkaloids	0.160	Pyrrole alkaloids	0.012	Organoheterocyclic compounds	0.999	Tetrapyrroles and derivatives	0.998	Chlorins	0.518			Chlorins	0.518	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Pyrroles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Chlorins; Carboxylic acid derivatives; Carboxylic acid esters; Tetrapyrroles and derivatives; Carbonyl compounds; Substituted pyrroles; Methyl esters; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	871.573	30	0.500	839409194311661799	839408478444617633	839408478444617632	56	
1	C24H37ClO	[M + H3N + H]+	C24H41ClNO+	Fatty acids	0.715	Fatty acyls	0.228	Halogenated fatty acids	0.408	Lipids and lipid-like molecules	0.792							Lipids and lipid-like molecules	0.792	Organic compounds; Lipids and lipid-like molecules; Organohalogen compounds; Organooxygen compounds; Organochlorides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	394.287	31	0.519	839408610632306115	839408480042647589	839408480042647588	89	
1	C11H15ClFNO3	[M + H3N + H]+	C11H19ClFN2O3+	Fatty acids	0.364	Fatty Acids and Conjugates	0.262	Halogenated fatty acids	0.610	Lipids and lipid-like molecules	0.583							Lipids and lipid-like molecules	0.583	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Alkyl chlorides; Alkyl fluorides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Organochlorides; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	281.106	31	0.520	839408648167133850	839408479413501937	839408479413501936	76	
1	C25H44O6	[M + H3N + H]+	C25H48NO6+	Terpenoids	0.696	Sesquiterpenoids	0.377	Dibenzylbutane lignans	0.195	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.887	Dialkyl ethers	0.879	Polyethylene glycols	0.685	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Benzenoids; Polyethylene glycols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	458.348	31	0.520	839409007111484225	839408478713053113	839408478713053112	62	
1	C20H36O	[M + H3N + H]+	C20H40NO+	Fatty acids	0.993	Fatty acyls	0.929	Fatty alcohols	0.453	Lipids and lipid-like molecules	0.763	Fatty Acyls	0.715					Fatty Acyls	0.715	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	310.310	31	0.520	839409195129551122	839408478490754981	839408478490754980	57	
1	C18H34O	[M + H3N + H]+	C18H38NO+	Fatty acids	0.992	Fatty acyls	0.984	Fatty alcohols	0.967	Lipids and lipid-like molecules	0.819	Fatty Acyls	0.773	Fatty alcohols	0.788	Long-chain fatty alcohols	0.822	Long-chain fatty alcohols	0.822	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Fatty alcohols; Long-chain fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	284.294	31	0.521	839408991424787053	839408478578835373	839408478578835372	59	
1	C19H34O	[M + H3N + H]+	C19H38NO+	Fatty acids	0.999	Fatty acyls	0.968	Fatty alcohols	0.565	Lipids and lipid-like molecules	0.793	Fatty Acyls	0.762					Fatty Acyls	0.762	Organic compounds; Lipids and lipid-like molecules; Ketones; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	296.294	31	0.522	839409105170118072	839408478624972721	839408478620778416	60	
1	C28H44N4O3	[M + H3N + H]+	C28H48N5O3+	Amino acids and Peptides	0.205	Pseudoalkaloids (transamidation)	0.182	Pyrimidine nucleosides	0.035	Lipids and lipid-like molecules	0.701	Fatty Acyls	0.527	Fatty amides	0.548			Fatty amides	0.548	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	502.374	31	0.523	839408622346997503	839408478763384765	839408478759190460	63	
1	C23H40O5	[M + H3N + H]+	C23H44NO5+	Terpenoids	0.679	Sesquiterpenoids	0.290	Drimane sesquiterpenoids	0.102	Lipids and lipid-like molecules	0.804	Fatty Acyls	0.602					Fatty Acyls	0.602	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	414.321	31	0.523	839408693209766313	839408478666915765	839408478666915764	61	
3	C18H28N4O5	[M + H3N + H]+	C18H32N5O5+	Alkaloids	0.906	Anthranilic acid alkaloids	0.067	Benzodiazepine alkaloids	0.025	Benzenoids	0.986	Phenol ethers	0.950	Anisoles	0.942			Anisoles	0.942	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Organic oxides; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	398.241	31	0.524	839408610410007984	839408478826299329	839408478822105024	64	
2	C42H69N7O6	[M + H]+	C42H70N7O6+	Amino acids and Peptides	0.968	Oligopeptides	0.951	Cyclic peptides	0.293	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.990	Peptides	0.589	Peptides	0.589	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	768.537	31	0.524	839409121716647506	839408478872436677	839408478872436676	65	
1	C36H67NO2	[M + H3N + H]+	C36H71N2O2+	Fatty acids	1.000	Fatty amides	0.989	Primary amides	0.713	Lipids and lipid-like molecules	0.924	Fatty Acyls	0.912	Fatty amides	0.859	N-acyl amines	0.632	N-acyl amines	0.632	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	563.551	31	0.524	839409188754208953	839408478926962633	839408478926962632	66	
1	C21H33N3O3	[M + H]+	C21H34N3O3+	Alkaloids	0.315	Anthranilic acid alkaloids	0.101	N-acyl amines	0.098	Organic acids and derivatives	0.982	Carboxylic acids and derivatives	0.969	Amino acids, peptides, and analogues	0.572	Amino acids and derivatives	0.569	Amino acids and derivatives	0.569	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; N-arylamides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	376.259	31	0.525	839408835342150915	839408479048597457	839408479048597456	68	
