formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C43H62O15S2Si5	[M - H2O + H]+	C43H61O14S2Si5+	Polyketides	0.748	Lignans	0.229	Arylnaphthalene and aryltetralin lignans	0.586	Benzenoids	0.881	Benzene and substituted derivatives	0.738	Benzoic acids and derivatives	0.522	Benzoic acid esters	0.502	Benzoic acid esters	0.502	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Organic sulfuric acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Benzene and substituted derivatives; Benzenoids; Sulfuric acid esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	1005.237	28	0.473	839408634288181391	839408475542159065	839408475542159064	6	
1	C37H69NO22Si6	[M - H2O + H]+	C37H68NO21Si6+	Carbohydrates	0.969	Saccharides	0.553	Polysaccharides	0.484	Organic oxygen compounds	0.999	Organooxygen compounds	0.998	Carbohydrates and carbohydrate conjugates	0.967	Oligosaccharides	0.664	Oligosaccharides	0.664	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Pyrans; Alcohols and polyols; Oligosaccharides; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Glucuronides; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; N-acyl-alpha-hexosamines; Polyols; C-glucuronides; Aminosaccharides; Fatty Acyls; Acetamides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1030.291	28	0.473	839408828878728259	839408476003532525	839408476003532524	11	
1	C24H61N7O16Si7	[M - H2O + H]+	C24H60N7O15Si7+	Carbohydrates	0.993	Aminosugars and aminoglycosides	0.919	Aminoglycosides	0.839	Organic oxygen compounds	0.999	Organooxygen compounds	0.992	Carbohydrates and carbohydrate conjugates	0.955	Aminosaccharides	0.876	Aminocyclitol glycosides	0.691	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Organonitrogen compounds; Aminoglycosides; Primary alcohols; Organooxygen compounds; Organometallic compounds; Monoalkylamines; Organometalloid compounds; Monosaccharides; Acetals; Secondary alcohols; Primary carboxylic acid amides; Aminocyclitol glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Amines; Primary amines; Cyclitols and derivatives; Cyclohexanols; Aminosaccharides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	882.253	28	0.473	839408844955495846	839408476129361653	839408476129361652	13	
1	C37H63NO19Si7	[M - H2O + H]+	C37H62NO18Si7+	Carbohydrates	0.960	Saccharides	0.713	Polysaccharides	0.391	Organic oxygen compounds	0.998	Organooxygen compounds	0.997	Carbohydrates and carbohydrate conjugates	0.968	Oligosaccharides	0.635	Oligosaccharides	0.635	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Pyrans; Alcohols and polyols; Oligosaccharides; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Glucuronides; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Polyols; Aminosaccharides; Fatty Acyls; Acetamides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1004.236	28	0.473	839409080214008954	839408476322299649	839408476322299648	16	
1	C44H61N5O15Si7	[M - H2O + H]+	C44H60N5O14Si7+	Amino acids and Peptides	0.469	Oligopeptides	0.943	Depsipeptides	0.482	Organic acids and derivatives	0.994	Carboxylic acids and derivatives	0.983	Amino acids, peptides, and analogues	0.834	Amino acids and derivatives	0.817	N-acyl-alpha amino acids and derivatives	0.524	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Halobenzenes; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	1078.255	28	0.473	839409176322291776	839408476385214213	839408476381019908	17	
1	C33H50N8O13Si5	[M + H3N + H]+	C33H54N9O13Si5+	Amino acids and Peptides	0.939	Oligopeptides	0.990	Cyclic peptides	0.689	Organic acids and derivatives	0.991	Carboxylic acids and derivatives	0.955	Amino acids, peptides, and analogues	0.910	Peptides	0.623	Peptides	0.623	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	924.270	28	0.475	839408689845934333	839408477043719989	839408477043719988	29	
1	C38H47N5O16Si4	[M + H]+	C38H48N5O16Si4+	Shikimates and Phenylpropanoids	0.922	Flavonoids	0.653	Cinnamic acids and derivatives	0.303	Organic oxygen compounds	0.998	Organooxygen compounds	0.998	Carbohydrates and carbohydrate conjugates	0.902	Glycosyl compounds	0.798	Phenolic glycosides	0.511	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Cinnamic acid esters; Fatty Acyls; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	942.220	28	0.475	839409241531136763	839408476561374993	839408476561374992	20	
1	C22H55N7O17Si7	[M - H2O + H]+	C22H54N7O16Si7+	Carbohydrates	0.997	Aminosugars and aminoglycosides	0.943	Aminoglycosides	0.774	Organic oxygen compounds	1.000	Organooxygen compounds	0.995	Carbohydrates and carbohydrate conjugates	0.975	Aminosaccharides	0.803	Aminoglycosides	0.678	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Organonitrogen compounds; Aminoglycosides; Primary alcohols; Organooxygen compounds; Organometallic compounds; Organometalloid compounds; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Amines; Aminosaccharides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	868.202	29	0.476	839408859757194868	839408476620095253	839408476620095252	21	
1	C35H50BrNO12S3	[M + H3N + H]+	C35H54BrN2O12S3+	Polyketides	0.548	Macrolides	0.483	Depsipeptides	0.524	Organic acids and derivatives	0.984	Organic sulfuric acids and derivatives	0.784	Sulfuric acid esters	0.649	Sulfuric acid monoesters	0.601	Sulfuric acid monoesters	0.601	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organic sulfuric acids and derivatives; Carboxylic acid derivatives; Sulfuric acid monoesters; Secondary alcohols; Carbonyl compounds; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Sulfuric acid esters; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	869.203	29	0.476	839409681387798533	839408477198909245	839408477194714940	31	
1	C36H68O	[M + H3N + H]+	C36H72NO+	Terpenoids	0.842	Steroids	0.335	Prenyl quinone meroterpenoids	0.445	Lipids and lipid-like molecules	0.914	Prenol lipids	0.552					Prenol lipids	0.552	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	534.561	29	0.477	839408599190244349	839408476678815513	839408476674621208	22	
1	C34H56FN3O8Si7	[M + H]+	C34H57FN3O8Si7+	Polyketides	0.762	Oligopeptides	0.738	Depsipeptides	0.623	Organic acids and derivatives	0.965	Carboxylic acids and derivatives	0.904	Amino acids, peptides, and analogues	0.572	Amino acids and derivatives	0.564	Amino acids and derivatives	0.564	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Alkyl fluorides; Carboxylic acid derivatives; Carboxylic acid esters; Organofluorides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzenoids; Alkyl halides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	850.251	29	0.477	839408720149782267	839408476993388337	839408476989194032	28	
1	C42H67N3O21Si5	[M - H2O + H]+	C42H66N3O20Si5+	Carbohydrates	0.993	Nucleosides	0.613	Pyrimidine nucleosides	0.911	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.959	Aminosaccharides	0.897	N-acyl-alpha-hexosamines	0.916	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Lactams; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Primary alcohols; Pyrimidones; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Diazines; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; Hydropyrimidines; C-glycosyl compounds; O-glycosyl compounds; N-acyl-alpha-hexosamines; C-glucuronides; Aminosaccharides; Fatty Acyls; Acetamides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Ketals; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1072.308	29	0.478	839408629577977876	839408476888530729	839408476884336424	26	
1	C31H61NO19Si7	[M - H2O + H]+	C31H60NO18Si7+	Carbohydrates	0.998	Saccharides	0.922	Polysaccharides	0.847	Organic oxygen compounds	0.999	Organooxygen compounds	0.998	Carbohydrates and carbohydrate conjugates	0.985	Oligosaccharides	0.733	Oligosaccharides	0.733	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Oligosaccharides; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Glucuronides; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Polyols; C-glucuronides; Aminosaccharides; Fatty Acyls; Acetamides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	930.217	29	0.478	839408902643953716	839408477127606073	839408477127606072	30	
1	C44H57N7O12Si5	[M - H2O + H]+	C44H56N7O11Si5+	Amino acids and Peptides	0.880	Oligopeptides	0.997	Cyclic peptides	0.434	Organic acids and derivatives	0.999	Peptidomimetics	0.481	Depsipeptides	0.484	Cyclic depsipeptides	0.520	Cyclic depsipeptides	0.520	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Cyclic depsipeptides; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	998.288	29	0.479	839408684468836329	839408476834004773	839408476834004772	25	
1	C35H69O10P	[M + H3N + H]+	C35H73NO10P+	Terpenoids	0.929	Glycerophospholipids	0.726	Tetracyclic diterpenoids	0.158	Lipids and lipid-like molecules	0.926	Steroids and steroid derivatives	0.556	Hydroxysteroids	0.506			Hydroxysteroids	0.506	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Secondary alcohols; Carbonyl compounds; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	698.500	29	0.484	839408602075925563	839408477471539025	839408477471539024	36	
